Id	MedianHouseAge	AverageRooms	AverageBedrooms	Latitude	Longitude	MedianPrice
14373	39	6.550600343053174	1.0188679245283019	32.72	-117.24	396400
14374	38	6.501766784452297	1.028268551236749	32.73	-117.25	383600
14375	36	6.281622911694511	1.0739856801909309	32.72	-117.25	345800
14376	33	7.01673640167364	0.9539748953974896	32.72	-117.25	496400
14377	37	6.521994134897361	0.9706744868035191	32.73	-117.25	400000
14378	44	6.120253164556962	1.0284810126582278	32.73	-117.28	358600
14379	33	4.235772357723577	1.1300813008130082	32.74	-117.28	247700
14380	36	4.096997690531178	1.1039260969976905	32.74	-117.25	288200
14381	36	4.3675417661097855	1.026252983293556	32.74	-117.25	286800
14382	40	4.244660194174758	1.0660194174757283	32.74	-117.25	257100
14383	44	5.657718120805369	0.9563758389261745	32.74	-117.24	298600
14384	44	5.295373665480427	0.9217081850533808	32.74	-117.24	321800
14385	39	6.205882352941177	0.9411764705882353	32.73	-117.25	367400
14386	5	4.28169014084507	1.1948356807511737	32.75	-117.23	137500
14387	21	3.727272727272727	1.1054545454545455	32.75	-117.23	165000
14388	16	5.485074626865671	1.037313432835821	32.74	-117.23	179200
14389	16	5.072727272727272	1.0493506493506493	32.74	-117.23	169800
14390	35	4.780621572212066	0.9597806215722121	32.74	-117.23	238200
14391	45	5.221884498480243	0.8905775075987842	32.74	-117.24	284900
14392	36	4.289393939393939	1.0136363636363637	32.75	-117.24	252700
14393	36	4.461538461538462	1.1418269230769231	32.75	-117.24	220600
14394	41	4.067484662576687	1.0511247443762781	32.75	-117.24	225999
14395	36	3.8871473354231973	0.9717868338557993	32.74	-117.25	248200
14396	32	3.797860962566845	1.1090909090909091	32.75	-117.25	208300
14397	36	3.928716904276986	1.0712830957230142	32.75	-117.25	205799
14398	33	3.492063492063492	1.0828924162257496	32.75	-117.24	231300
14399	37	3.1538461538461537	1.0	32.75	-117.25	216699
14400	34	3.226973684210526	1.0296052631578947	32.75	-117.28	266700
14401	37	4.1440677966101696	1.2485875706214689	32.79	-117.25	340400
14402	43	4.419512195121952	1.170731707317073	32.79	-117.25	328600
14403	36	4.894230769230769	1.3685897435897436	32.78	-117.25	291700
14404	21	3.8515625	1.2604166666666667	32.78	-117.25	350000
14405	38	5.068	1.36	32.77	-117.28	500000
14406	32	4.167010309278351	1.0804123711340206	32.77	-117.25	362500
14407	35	3.996794871794872	1.1057692307692308	32.77	-117.25	385300
14408	38	5.38337182448037	1.138568129330254	32.76	-117.25	452600
14409	22	4.708624708624709	1.0862470862470863	32.78	-117.22	175000
14410	23	4.144694533762058	1.0691318327974277	32.79	-117.23	238000
14411	28	3.9756888168557536	1.0502431118314424	32.79	-117.23	266700
14412	35	4.580555555555556	0.9861111111111112	32.78	-117.23	356500
14413	44	5.171428571428572	1.026190476190476	32.78	-117.24	342200
14414	17	5.0394736842105265	1.1666666666666667	32.79	-117.24	241699
14415	18	4.826996197718631	1.1711026615969582	32.79	-117.24	275000
14416	20	3.783464566929134	1.094488188976378	32.79	-117.24	245800
14417	25	6.671875	2.159375	32.79	-117.24	212500
14418	18	6.151943462897527	2.127208480565371	32.79	-117.24	193800
14419	19	3.432314410480349	1.2314410480349345	32.8	-117.21	137500
14420	23	3.8818737270875765	1.0692464358452138	32.8	-117.22	183300
14421	22	4.001342281879195	1.1718120805369128	32.8	-117.23	190600
14422	27	3.8486646884273	1.053412462908012	32.8	-117.23	244400
14423	28	5.647940074906367	0.9850187265917603	32.81	-117.23	270000
14424	21	4.615176151761518	0.907859078590786	32.81	-117.22	362500
14425	37	4.104868913857678	0.9737827715355806	32.8	-117.25	270600
14426	32	3.731934731934732	1.0909090909090908	32.8	-117.25	258300
14427	30	3.5719237435008666	1.0935875216637783	32.8	-117.25	253100
14428	31	3.642737896494157	1.0517529215358932	32.8	-117.25	212500
14429	27	2.8456375838926173	1.0067114093959733	32.79	-117.25	275000
14430	25	4.304232804232805	0.9920634920634921	32.79	-117.25	317100
14431	20	5.655384615384615	1.6615384615384616	32.8	-117.28	193800
14432	21	4.514869888475836	1.0762081784386617	32.8	-117.23	229400
14433	31	3.7816711590296497	1.045822102425876	32.8	-117.23	216100
14434	28	3.9799764428739692	1.0812720848056536	32.8	-117.23	241699
14435	26	4.302005012531328	1.093984962406015	32.8	-117.24	234800
14436	28	3.339563862928349	1.0311526479750779	32.8	-117.24	187500
14437	18	3.8017241379310347	1.139655172413793	32.8	-117.24	112500
14438	19	3.7037773359840953	0.9880715705765407	32.8	-117.24	210000
14439	30	4.386727688787185	1.05720823798627	32.8	-117.24	276300
14440	29	4.004744958481614	1.0462633451957295	32.8	-117.24	238200
14441	32	4.515037593984962	1.0357142857142858	32.81	-117.25	307400
14442	35	4.598790322580645	1.0201612903225807	32.8	-117.25	275000
14443	26	3.9134615384615383	1.0560897435897436	32.8	-117.25	295500
14444	25	3.747292418772563	1.0577617328519855	32.81	-117.26	227800
14445	30	4.048780487804878	1.0548780487804879	32.81	-117.26	290600
14446	37	4.091139240506329	1.0658227848101265	32.81	-117.26	326500
14447	35	7.307392996108949	1.198443579766537	32.81	-117.29	500000
14448	30	4.203488372093023	1.119186046511628	32.8	-117.26	450000
14449	33	5.275747508305648	0.9601328903654485	32.81	-117.24	332400
14450	34	6.173469387755102	0.9974489795918368	32.81	-117.24	394400
14451	39	5.6109422492401215	1.0638297872340425	32.81	-117.25	311900
14452	34	4.02676399026764	1.094890510948905	32.84	-117.27	376000
14453	41	4.522292993630574	1.0764331210191083	32.84	-117.28	360300
14454	39	4.589242053789731	1.0415647921760391	32.83	-117.27	409999
14455	34	3.864297253634895	1.0549273021001615	32.83	-117.28	500000
14456	38	5.530373831775701	1.1214953271028036	32.83	-117.31	500000
14457	35	5.497164461247637	1.1247637051039698	32.82	-117.27	500000
14458	42	5.64	0.976	32.82	-117.27	405199
14459	42	8.363363363363364	1.1681681681681682	32.82	-117.31	500000
14460	34	5.184729064039409	1.0935960591133005	32.85	-117.27	488900
14461	21	4.1122278056951425	1.1055276381909547	32.84	-117.28	381300
14462	26	5.123134328358209	1.2537313432835822	32.85	-117.27	475000
14463	28	4.228260869565218	1.2572463768115942	32.85	-117.3	500000
14464	24	6.786307053941909	1.053941908713693	32.81	-117.23	422200
14465	22	7.817073170731708	1.0463414634146342	32.81	-117.23	406300
14466	20	7.364179104477612	0.991044776119403	32.82	-117.24	392300
14467	19	9.02051282051282	1.0974358974358975	32.84	-117.25	500000
14468	30	7.904761904761905	1.08008658008658	32.85	-117.26	500000
14469	17	8.609958506224066	1.0871369294605808	32.83	-117.25	500000
14470	26	6.566666666666666	1.095	32.84	-117.27	500000
14471	18	3.8175582990397805	1.00480109739369	32.88	-117.23	204999
14472	26	6.359073359073359	1.0077220077220077	32.85	-117.22	274400
14473	19	7.352459016393443	0.9480874316939891	32.84	-117.22	363600
14474	25	7.367595818815331	1.0470383275261324	32.85	-117.23	316700
14475	24	7.308943089430894	1.0040650406504066	32.86	-117.21	326000
14476	26	6.2304147465437785	0.9308755760368663	32.86	-117.21	260700
14477	15	5.68640350877193	1.1425438596491229	32.85	-117.21	277800
14478	26	6.005970149253732	0.9402985074626866	32.85	-117.21	277500
14479	18	8.44836956521739	1.361413043478261	32.83	-117.24	445700
14480	19	7.248275862068965	1.0510344827586207	32.82	-117.25	474000
14481	23	7.607187112763321	1.023543990086741	32.82	-117.25	500000
14482	24	8.893048128342246	1.0641711229946524	32.83	-117.26	500000
14483	34	7.825970548862115	1.0508701472556894	32.82	-117.26	500000
14484	35	8.022598870056497	1.0903954802259888	32.83	-117.27	500000
14485	25	6.578212290502793	1.0642458100558658	32.92	-117.29	500000
14486	30	8.267326732673267	1.0841584158415842	32.86	-117.25	500000
14487	25	5.833667334669339	1.0681362725450902	32.86	-117.25	500000
14488	27	7.7607361963190185	1.4386503067484662	32.86	-117.25	500000
14489	42	6.905882352941177	1.2901960784313726	32.85	-117.26	500000
14490	18	8.470108695652174	1.2907608695652173	32.85	-117.24	388500
14491	22	7.906818181818182	1.018181818181818	32.85	-117.24	500000
14492	18	5.876388888888889	1.011111111111111	32.86	-117.19	272400
14493	19	6.330494037478705	0.959114139693356	32.86	-117.19	267400
14494	22	6.025817555938038	1.0860585197934596	32.85	-117.2	295300
14495	26	4.140540540540541	0.9891891891891892	32.85	-117.2	213499
14496	15	6.534988713318285	1.1241534988713318	32.85	-117.19	417500
14497	15	3.855218855218855	1.1144781144781144	32.87	-117.23	204199
14498	16	5.045180722891566	1.0662650602409638	32.86	-117.23	188300
14499	15	4.050675675675675	1.0168918918918919	32.86	-117.23	180100
14500	15	6.039007092198582	1.1347517730496455	32.86	-117.23	209800
14501	16	2.708803611738149	1.0564334085778782	32.86	-117.23	100000
14502	11	4.925867507886435	1.167192429022082	32.87	-117.23	196800
14503	16	5.405405405405405	1.0926640926640927	32.86	-117.21	148600
14504	14	4.434343434343434	1.018939393939394	32.87	-117.22	171000
14505	4	3.9006226053639845	1.09794061302682	32.86	-117.22	280800
14506	5	3.8246187363834423	1.0980392156862746	32.87	-117.22	176600
14507	14	4.012886597938144	0.9961340206185567	32.89	-117.21	156100
14508	4	4.622317596566524	1.1748927038626609	32.86	-117.2	267000
14509	12	5.308550185873606	1.1263940520446096	32.87	-117.21	254400
14510	15	6.720833333333333	1.2625	32.91	-117.15	169300
14511	14	5.097165991902834	0.9635627530364372	32.91	-117.15	174800
14512	5	5.469594594594595	0.918918918918919	32.91	-117.16	214600
14513	10	5.4	0.9908045977011494	32.91	-117.15	183200
14514	12	4.643646408839779	1.0524861878453038	32.9	-117.15	176100
14515	5	4.694033935413246	1.0684181718664478	32.89	-117.16	189100
14516	8	3.7091503267973858	1.0468409586056644	32.91	-117.12	114599
14517	15	5.0	0.9172413793103448	32.91	-117.13	196300
14518	16	5.607638888888889	1.0052083333333333	32.91	-117.13	151200
14519	16	4.648972602739726	0.9948630136986302	32.91	-117.13	154700
14520	14	4.275177304964539	1.0070921985815602	32.91	-117.14	160300
14521	16	4.682678311499272	1.042212518195051	32.9	-117.14	162100
14522	15	4.420634920634921	1.0222222222222221	32.9	-117.13	175200
14523	14	3.87708830548926	1.1181384248210025	32.9	-117.12	92500
14524	13	4.937677053824363	1.028328611898017	32.9	-117.12	138200
14525	16	5.529262086513995	1.015267175572519	32.92	-117.13	169600
14526	17	4.9366666666666665	1.05	32.92	-117.13	163400
14527	7	3.353846153846154	1.0717948717948718	32.92	-117.14	106300
14528	6	4.169836956521739	1.0190217391304348	32.92	-117.14	132500
14529	15	5.467116357504215	1.0033726812816188	32.92	-117.14	184700
14530	16	6.053639846743295	0.9233716475095786	32.92	-117.13	191100
14531	16	6.548117154811716	1.0753138075313808	32.92	-117.13	192300
14532	15	5.888213851761847	1.0024301336573511	32.94	-117.13	180400
14533	16	6.572072072072072	1.0	32.93	-117.13	195500
14534	14	4.98974358974359	1.1871794871794872	32.93	-117.14	171200
14535	12	3.9623655913978495	0.978494623655914	32.93	-117.14	166700
14536	16	5.7156398104265405	0.9928909952606635	32.93	-117.14	171100
14537	7	5.97071129707113	1.0167364016736402	32.93	-117.12	218900
14538	16	6.306264501160093	1.0162412993039442	32.93	-117.15	185300
14539	15	4.692771084337349	0.9457831325301205	32.92	-117.14	174400
14540	16	4.774818401937046	0.9733656174334141	32.92	-117.15	168300
14541	16	5.813267813267813	0.9631449631449631	32.92	-117.15	182900
14542	16	6.38494623655914	1.1053763440860216	32.92	-117.15	168300
14543	4	6.281354515050167	1.0936454849498327	32.92	-117.18	210700
14544	18	6.666201117318436	1.0377094972067038	32.96	-117.25	406200
14545	15	6.598726114649682	0.9490445859872612	32.95	-117.26	500000
14546	15	8.593607305936073	1.0639269406392695	32.95	-117.26	500000
14547	16	6.2896825396825395	1.0674603174603174	32.94	-117.25	425900
14548	15	6.094594594594595	1.1452702702702702	32.94	-117.25	370500
14549	18	6.5473251028806585	1.102880658436214	32.95	-117.24	329300
14550	12	5.608808290155441	1.1321243523316062	32.94	-117.24	294400
14551	5	7.17981072555205	0.9810725552050473	32.98	-117.13	271900
14552	10	7.217391304347826	0.9710144927536232	32.97	-117.13	249500
14553	4	7.7841048750512085	1.1011880376894716	32.95	-117.18	260900
14554	12	7.617157490396927	1.0230473751600513	32.96	-117.14	241500
14555	15	7.844290657439446	1.0103806228373702	32.96	-117.13	240200
14556	4	6.534079348931841	1.0600203458799593	32.98	-117.24	337000
14557	3	7.0	1.1063829787234043	32.96	-117.21	467600
14558	4	6.114372469635628	1.0705128205128205	32.95	-117.22	322500
14559	34	5.141856392294221	1.0455341506129596	32.83	-117.22	176900
14560	31	5.436813186813187	0.9986263736263736	32.83	-117.22	190200
14561	17	5.482926829268293	0.9121951219512195	32.83	-117.22	237300
14562	31	5.199186991869919	1.0406504065040652	32.83	-117.22	200400
14563	35	5.5588235294117645	0.9926470588235294	32.82	-117.22	183900
14564	34	5.87215411558669	0.9527145359019265	32.84	-117.2	187700
14565	32	5.226221079691516	1.012853470437018	32.84	-117.2	181400
14566	34	6.441791044776119	1.0925373134328358	32.84	-117.21	182100
14567	36	4.81858407079646	1.0619469026548674	32.83	-117.2	176000
14568	36	4.510703363914373	1.003058103975535	32.83	-117.21	166000
14569	28	6.317738791423002	1.0389863547758285	32.83	-117.21	199600
14570	35	4.420743639921722	0.9804305283757339	32.83	-117.21	162500
14571	33	5.648520710059172	1.0331360946745562	32.81	-117.21	184800
14572	31	5.652777777777778	1.0638888888888889	32.82	-117.21	212000
14573	27	6.900523560209424	1.130890052356021	32.81	-117.21	283800
14574	22	5.134615384615385	1.092032967032967	32.82	-117.22	303100
14575	24	3.5960591133004924	0.9655172413793104	32.81	-117.22	362500
14576	35	4.399361022364217	1.1182108626198084	32.83	-117.2	161400
14577	35	5.135021097046414	0.9282700421940928	32.82	-117.2	171600
14578	35	5.320537428023033	1.0307101727447217	32.82	-117.2	172300
14579	34	6.395348837209302	1.0099667774086378	32.82	-117.19	208199
14580	35	6.208092485549133	1.0404624277456647	32.82	-117.19	204000
14581	35	6.15406162464986	0.988795518207283	32.82	-117.19	192900
14582	31	5.581056466302368	1.04735883424408	32.84	-117.18	175900
14583	30	4.851694915254237	1.1080508474576272	32.84	-117.18	165100
14584	32	5.022304832713755	0.8810408921933085	32.84	-117.18	167800
14585	30	5.781902552204176	0.9419953596287703	32.84	-117.19	197100
14586	35	5.546568627450981	1.0465686274509804	32.84	-117.19	172000
14587	23	4.349173553719008	1.084710743801653	32.83	-117.18	184100
14588	30	4.878464818763327	0.9552238805970149	32.83	-117.19	169800
14589	30	6.06203007518797	1.0432330827067668	32.83	-117.19	173300
14590	24	6.681132075471698	1.0	32.83	-117.17	212500
14591	24	4.08816120906801	1.0503778337531486	32.82	-117.17	198100
14592	21	4.972270363951473	1.0329289428076256	32.82	-117.17	197600
14593	27	6.289544235924933	1.0697050938337802	32.83	-117.18	182800
14594	31	5.062857142857143	1.0085714285714287	32.83	-117.18	162000
14595	28	5.99738219895288	0.9712041884816754	32.82	-117.16	188000
14596	26	6.464	1.0346666666666666	32.81	-117.17	184100
14597	26	6.304	1.016	32.81	-117.17	185700
14598	19	4.521537442014579	1.0	32.81	-117.18	179500
14599	24	4.88785046728972	1.1744548286604362	32.82	-117.17	187500
14600	14	4.145593869731801	1.053639846743295	32.81	-117.16	159000
14601	35	6.701657458563536	1.1049723756906078	32.81	-117.16	172400
14602	37	5.275	0.9875	32.8	-117.16	159700
14603	22	3.7587354409317806	1.054908485856905	32.8	-117.16	177800
14604	34	6.002638522427441	0.9894459102902374	32.81	-117.16	176300
14605	33	6.278688524590164	1.0368852459016393	32.81	-117.17	178700
14606	25	4.617521367521367	0.9871794871794872	32.83	-117.14	177500
14607	25	5.628205128205129	0.9647435897435898	32.82	-117.18	162300
14608	28	6.899598393574297	1.0783132530120483	32.81	-117.18	204000
14609	33	6.228843861740167	0.9928486293206198	32.81	-117.19	206999
14610	10	6.274220032840723	1.0361247947454844	32.8	-117.18	217099
14611	30	6.249363867684479	0.9923664122137404	32.8	-117.18	198500
14612	30	4.8881578947368425	1.037593984962406	32.79	-117.18	140400
14613	44	3.442922374429224	0.984779299847793	32.79	-117.17	123600
14614	43	4.4526315789473685	1.0421052631578946	32.79	-117.17	133300
14615	25	3.9408450704225353	0.9267605633802817	32.8	-117.16	187500
14616	20	5.274253731343284	1.0335820895522387	32.8	-117.17	157600
14617	27	4.018672199170124	1.1141078838174274	32.8	-117.15	87500
14618	23	4.907786885245901	0.9754098360655737	32.8	-117.15	146300
14619	24	4.9390581717451525	1.059556786703601	32.78	-117.16	178600
14620	32	4.053864168618267	0.9672131147540983	32.79	-117.16	154300
14621	17	4.073093220338983	1.1133474576271187	32.78	-117.17	164100
14622	34	4.883495145631068	0.9475728155339805	32.78	-117.16	165000
14623	42	4.088888888888889	1.1296296296296295	32.78	-117.17	145200
14624	35	4.9786476868327405	0.9750889679715302	32.77	-117.17	166800
14625	6	4.7254901960784315	1.0723039215686274	32.77	-117.17	164800
14626	16	3.367375886524823	1.1063829787234043	32.77	-117.18	87500
14627	8	4.577447335811648	1.2354399008674102	32.76	-117.18	158900
14628	17	3.13215859030837	1.118942731277533	32.76	-117.18	67500
14629	21	4.214501510574018	1.0251762336354482	32.78	-117.18	210000
14630	23	5.424107142857143	1.0044642857142858	32.77	-117.18	200599
14631	26	6.568421052631579	1.0710526315789475	32.81	-117.21	302100
14632	34	5.68384074941452	1.0679156908665106	32.8	-117.2	200000
14633	16	5.4281984334203655	1.0287206266318538	32.79	-117.2	300000
14634	33	5.808126410835214	0.9841986455981941	32.8	-117.2	294100
14635	34	5.729508196721311	0.9098360655737705	32.8	-117.21	289600
14636	16	3.7909356725146197	1.1608187134502923	32.8	-117.19	166300
14637	36	4.771971496437055	1.2672209026128265	32.8	-117.2	168400
14638	36	5.446043165467626	0.9280575539568345	32.79	-117.19	235100
14639	35	4.780748663101604	1.0106951871657754	32.79	-117.19	238400
14640	31	6.422932330827067	1.0018796992481203	32.79	-117.2	276000
14641	29	4.930894308943089	0.926829268292683	32.79	-117.2	255600
14642	34	3.40990990990991	0.954954954954955	32.79	-117.2	192200
14643	34	6.37888198757764	1.031055900621118	32.78	-117.19	252000
14644	38	5.366935483870968	1.0040322580645162	32.78	-117.2	241600
14645	30	4.181126331811264	0.974124809741248	32.77	-117.19	238000
14646	16	4.87779433681073	0.9985096870342772	32.77	-117.19	151000
14647	9	4.7669172932330826	1.1428571428571428	32.77	-117.19	143800
14648	14	4.261025029797378	1.1823599523241954	32.77	-117.19	140600
14649	30	3.9	1.125	32.77	-117.2	137500
14650	31	4.225108225108225	1.0194805194805194	32.77	-117.2	196900
14651	34	5.776595744680851	1.127659574468085	32.81	-117.15	178300
14652	41	5.455598455598456	1.0077220077220077	32.8	-117.15	166700
14653	41	5.1995708154506435	1.0064377682403434	32.8	-117.14	156900
14654	33	6.194895591647332	1.0092807424593968	32.8	-117.14	179800
14655	35	6.21078431372549	1.0392156862745099	32.8	-117.14	169600
14656	35	6.470162748643761	1.0524412296564196	32.79	-117.14	188600
14657	25	5.552816901408451	0.9366197183098591	32.78	-117.15	205100
14658	31	6.227848101265823	1.018987341772152	32.79	-117.14	183000
14659	19	4.031775700934579	1.0355140186915888	32.81	-117.13	177400
14660	34	5.945578231292517	1.0	32.81	-117.14	179100
14661	15	4.695906432748538	1.0964912280701755	32.8	-117.13	108300
14662	33	6.1370786516853935	1.0247191011235954	32.8	-117.13	175300
14663	29	5.484674329501916	1.0229885057471264	32.8	-117.12	174200
14664	26	4.8159090909090905	1.009090909090909	32.81	-117.13	166500
14665	31	5.005797101449275	0.991304347826087	32.8	-117.12	166300
14666	35	6.082857142857143	1.0914285714285714	32.8	-117.13	174900
14667	35	5.673151750972763	1.0194552529182879	32.79	-117.13	174100
14668	35	5.341176470588235	0.9529411764705882	32.79	-117.13	173800
14669	4	3.5349428208386278	1.0381194409148666	32.78	-117.12	124200
14670	16	3.6133567662565906	1.10896309314587	32.77	-117.15	92200
14671	7	5.865384615384615	1.1394230769230769	32.81	-117.09	288200
14672	16	6.151468315301391	1.054095826893354	32.82	-117.11	175000
14673	17	5.691082802547771	1.0509554140127388	32.82	-117.11	112500
14674	15	7.053497942386831	1.0102880658436213	32.81	-117.11	67500
14675	17	6.53781512605042	0.984873949579832	32.8	-117.11	67500
14676	15	4.060975609756097	0.926829268292683	32.8	-117.09	131300
14677	16	7.245283018867925	0.9889937106918238	32.84	-117.11	243000
14678	16	4.908564814814815	1.0324074074074074	32.82	-117.11	166500
14679	16	6.55625	0.9625	32.83	-117.1	248100
14680	16	6.028612303290415	1.0643776824034334	32.83	-117.1	179500
14681	15	6.112259970457902	0.9394387001477105	32.83	-117.09	264000
14682	16	7.837719298245614	1.0350877192982457	32.82	-117.08	278600
14683	10	6.3443627450980395	1.0490196078431373	32.82	-117.08	271700
14684	7	7.383081896551724	1.2672413793103448	32.83	-117.08	260600
14685	8	6.4662756598240465	1.0205278592375366	32.83	-117.04	177400
14686	5	8.8300395256917	1.0118577075098814	32.91	-117.07	477600
14687	6	8.095533498759306	1.0248138957816377	32.9	-117.04	436100
14688	25	5.329136690647482	0.9928057553956835	32.8	-117.08	184500
14689	20	4.401209677419355	1.0766129032258065	32.79	-117.09	169700
14690	36	6.008333333333334	1.0194444444444444	32.8	-117.09	174100
14691	32	6.373493975903615	1.0763052208835342	32.8	-117.08	178100
14692	16	3.5700416088765605	1.0693481276005548	32.79	-117.11	96900
14693	16	3.6476578411405294	1.054989816700611	32.79	-117.11	129299
14694	16	3.411602209944751	1.1464088397790055	32.78	-117.11	73500
14695	16	4.212523719165086	0.9715370018975332	32.78	-117.11	133200
14696	36	5.880769230769231	1.023076923076923	32.79	-117.09	171200
14697	36	5.644314868804665	1.0058309037900874	32.79	-117.09	170000
14698	31	5.230569948186528	1.0803108808290156	32.79	-117.09	177700
14699	28	4.346055979643766	1.0	32.78	-117.09	165300
14700	31	6.296296296296297	0.9753086419753086	32.8	-117.07	181000
14701	36	5.761363636363637	0.9914772727272727	32.8	-117.07	168900
14702	36	5.951827242524917	1.0664451827242525	32.79	-117.07	170800
14703	23	6.564476885644769	0.9975669099756691	32.8	-117.07	195100
14704	15	5.420054200542006	1.089430894308943	32.81	-117.07	224200
14705	17	7.122965641952984	0.9945750452079566	32.81	-117.06	234700
14706	17	6.262458471760797	0.9700996677740864	32.81	-117.05	228600
14707	17	5.034129692832765	1.0511945392491469	32.8	-117.05	180400
14708	17	7.066037735849057	1.069182389937107	32.8	-117.06	222000
14709	25	8.055016181229773	1.0161812297734627	32.79	-117.07	277600
14710	26	5.940988835725678	0.9936204146730463	32.78	-117.07	268300
14711	21	6.589164785553048	1.1196388261851016	32.78	-117.08	222800
14712	23	7.158045977011494	1.0057471264367817	32.79	-117.04	306800
14713	25	7.154285714285714	0.9857142857142858	32.8	-117.04	243400
14714	16	4.46	1.08	32.8	-117.05	94600
14715	25	7.529644268774703	0.9881422924901185	32.8	-117.05	249000
14716	23	8.572538860103627	1.038860103626943	32.8	-117.05	330600
14717	17	7.962145110410095	1.0473186119873816	32.79	-117.06	331800
14718	21	8.286652078774617	1.0765864332603938	32.79	-117.06	391300
14719	31	5.546875	0.9732142857142857	32.78	-117.06	220800
14720	27	6.334224598930481	0.9893048128342246	32.8	-117.02	177200
14721	26	7.172862453531598	0.9535315985130112	32.79	-117.03	220500
14722	19	5.499288762446657	1.1024182076813656	32.8	-117.03	220000
14723	11	4.210280373831775	1.02803738317757	32.8	-117.04	146700
14724	17	4.846511627906977	0.9767441860465116	32.8	-117.01	84200
14725	17	3.6148491879350346	1.111368909512761	32.8	-117.01	160200
14726	20	5.442655935613682	1.096579476861167	32.8	-117.01	168900
14727	33	6.046686746987952	0.9984939759036144	32.79	-117.01	159300
14728	29	4.987854251012146	0.9838056680161943	32.8	-117.02	168900
14729	31	5.982222222222222	0.9888888888888889	32.8	-117.02	170000
14730	26	7.186900958466453	1.0303514376996805	32.81	-117.01	185100
14731	27	6.09375	0.990625	32.81	-117.02	164000
14732	26	6.550819672131148	0.9868852459016394	32.81	-117.02	180900
14733	21	7.005	1.03	32.81	-117.01	193500
14734	14	5.423931623931624	1.0239316239316238	32.81	-117.02	182200
14735	16	6.303571428571429	1.0321428571428573	32.82	-117.03	209700
14736	12	6.889952153110048	0.9712918660287081	32.81	-117.04	254199
14737	16	5.771754636233951	1.042796005706134	32.82	-117.05	197000
14738	26	5.627565982404692	1.0117302052785924	32.59	-117.05	131900
14739	13	5.157894736842105	1.019736842105263	32.59	-117.06	148800
14740	22	5.663072776280323	1.0754716981132075	32.58	-117.05	136900
14741	17	4.9169675090252705	1.023465703971119	32.58	-117.06	147700
14742	13	4.914163090128755	1.0128755364806867	32.58	-117.06	107600
14743	11	4.277860326894502	1.0089153046062407	32.58	-117.06	142400
14744	16	4.258389261744966	0.9463087248322147	32.57	-117.06	156500
14745	14	5.872817955112219	1.0124688279301746	32.58	-117.04	152100
14746	20	5.747875354107649	1.0113314447592068	32.58	-117.04	132100
14747	23	5.641176470588236	0.9970588235294118	32.58	-117.05	134800
14748	25	5.921409214092141	1.002710027100271	32.58	-117.05	132700
14749	22	5.76008064516129	1.0403225806451613	32.57	-117.05	127600
14750	25	4.240802675585284	0.9431438127090301	32.57	-117.06	123600
14751	17	6.16986301369863	1.0356164383561643	32.57	-117.06	141100
14752	13	5.079365079365079	1.0158730158730158	32.57	-117.05	138000
14753	18	3.481375358166189	0.9169054441260746	32.56	-117.05	114900
14754	17	4.417040358744394	1.0448430493273542	32.56	-117.05	134500
14755	18	4.822299651567945	1.083623693379791	32.57	-117.06	95000
14756	23	4.589090909090909	1.069090909090909	32.56	-116.97	153300
14757	15	3.404320987654321	1.0	32.55	-117.04	93200
14758	22	4.145038167938932	1.0744274809160306	32.56	-117.05	139300
14759	17	4.146449704142012	1.0103550295857988	32.56	-117.06	140400
14760	5	3.1649122807017545	1.0818713450292399	32.56	-117.06	125000
14761	5	3.7740046838407495	1.100702576112412	32.55	-117.06	108800
14762	7	3.326241134751773	1.053191489361702	32.54	-117.04	67500
14763	21	3.833605220228385	1.0880913539967374	32.59	-117.1	87500
14764	23	4.305699481865285	0.9766839378238342	32.58	-117.1	120800
14765	17	3.860377358490566	1.0547169811320756	32.58	-117.1	132800
14766	33	4.9125	0.95	32.58	-117.1	122700
14767	29	5.150485436893204	0.9805825242718447	32.58	-117.1	136800
14768	26	6.298387096774194	0.9973118279569892	32.57	-117.1	144900
14769	16	5.597916666666666	1.04375	32.56	-117.1	146800
14770	17	4.814634146341463	1.0308943089430895	32.57	-117.07	131400
14771	18	4.4325955734406435	1.0945674044265594	32.57	-117.08	103200
14772	14	4.206611570247934	0.9834710743801653	32.57	-117.07	93600
14773	9	4.3428571428571425	1.0654761904761905	32.56	-117.07	142600
14774	8	4.228404099560762	0.9692532942898975	32.59	-117.08	153000
14775	15	5.394833948339484	1.011070110701107	32.58	-117.08	142700
14776	22	4.728888888888889	1.06	32.58	-117.08	131000
14777	25	6.180769230769231	1.0769230769230769	32.58	-117.07	134400
14778	12	4.706422018348624	1.0403669724770641	32.58	-117.09	135300
14779	9	4.325549450549451	1.0384615384615385	32.57	-117.08	88300
14780	23	5.556574923547401	0.9877675840978594	32.57	-117.09	139500
14781	10	6.28	1.0514285714285714	32.57	-117.09	160700
14782	17	5.103448275862069	0.9540229885057471	32.57	-117.09	138900
14783	8	5.023255813953488	0.9069767441860465	32.56	-117.09	151500
14784	8	5.550552251486831	1.0339847068819032	32.55	-117.09	144400
14785	34	4.521444695259594	1.0519187358916477	32.58	-117.12	136700
14786	21	5.832214765100671	0.9899328859060402	32.57	-117.12	174100
14787	27	4.359375	1.0677083333333333	32.58	-117.13	156000
14788	32	4.389671361502347	1.0258215962441315	32.58	-117.13	159400
